date,day_of_week,hour_slot,visitor_count,avg_dwell_minutes,conversion_rate_pct,temperature_c,precipitation_mm,is_holiday
2023-12-21,Thursday,09:00-11:00,62,17.9,53.8,17.8,10.6,No
2023-12-21,Thursday,11:00-13:00,78,18.8,58.8,17.8,10.6,No
2023-12-21,Thursday,13:00-15:00,49,10.6,57.1,17.8,10.6,No
2023-12-21,Thursday,15:00-17:00,35,11.6,64.3,17.8,10.6,No
2023-12-21,Thursday,17:00-19:00,21,17.1,63.6,17.8,10.6,No
2023-12-22,Friday,07:00-09:00,39,13.7,67.6,12.8,7.7,No
2023-12-22,Friday,09:00-11:00,45,20.9,54.4,12.8,7.7,No
2023-12-22,Friday,11:00-13:00,56,14.9,62.7,12.8,7.7,No
2023-12-22,Friday,13:00-15:00,26,9.7,56.5,12.8,7.7,No
2023-12-22,Friday,15:00-17:00,49,9.1,63.0,12.8,7.7,No
2023-12-22,Friday,17:00-19:00,34,10.8,72.5,12.8,7.7,No
2023-12-23,Saturday,07:00-09:00,64,13.0,49.2,24.7,1.2,No
2023-12-23,Saturday,09:00-11:00,106,17.8,54.4,24.7,1.2,No
2023-12-23,Saturday,11:00-13:00,169,23.1,59.3,24.7,1.2,No
2023-12-23,Saturday,13:00-15:00,112,17.9,82.0,24.7,1.2,No
2023-12-23,Saturday,15:00-17:00,123,17.4,59.1,24.7,1.2,No
2023-12-23,Saturday,17:00-19:00,74,9.1,55.1,24.7,1.2,No
2023-12-24,Sunday,07:00-09:00,52,7.0,60.0,19.2,7.1,No
2023-12-24,Sunday,09:00-11:00,88,11.5,50.4,19.2,7.1,No
2023-12-24,Sunday,11:00-13:00,107,13.1,52.6,19.2,7.1,No
2023-12-24,Sunday,13:00-15:00,79,18.7,70.6,19.2,7.1,No
2023-12-24,Sunday,15:00-17:00,84,16.9,52.8,19.2,7.1,No
2023-12-24,Sunday,17:00-19:00,51,9.6,76.3,19.2,7.1,No
2023-12-25,Monday,07:00-09:00,62,18.0,70.1,17.8,0,Yes
2023-12-25,Monday,09:00-11:00,138,12.3,67.2,17.8,0,Yes
2023-12-25,Monday,11:00-13:00,187,14.9,54.8,17.8,0,Yes
2023-12-25,Monday,13:00-15:00,124,12.8,63.8,17.8,0,Yes
2023-12-25,Monday,15:00-17:00,133,11.2,43.3,17.8,0,Yes
2023-12-25,Monday,17:00-19:00,89,7.0,57.4,17.8,0,Yes
2023-12-26,Tuesday,07:00-09:00,38,25.3,55.6,6.7,1.7,No
2023-12-26,Tuesday,09:00-11:00,67,17.3,67.4,6.7,1.7,No
2023-12-26,Tuesday,11:00-13:00,94,16.0,71.7,6.7,1.7,No
2023-12-26,Tuesday,13:00-15:00,77,15.2,61.9,6.7,1.7,No
2023-12-26,Tuesday,15:00-17:00,78,14.8,57.9,6.7,1.7,No
2023-12-26,Tuesday,17:00-19:00,48,19.4,69.5,6.7,1.7,No
2023-12-27,Wednesday,07:00-09:00,40,12.8,78.8,13.0,2.5,No
2023-12-27,Wednesday,09:00-11:00,112,13.4,55.6,13.0,2.5,No
2023-12-27,Wednesday,11:00-13:00,103,16.8,51.4,13.0,2.5,No
2023-12-27,Wednesday,13:00-15:00,52,17.4,58.7,13.0,2.5,No
2023-12-27,Wednesday,15:00-17:00,74,14.9,50.3,13.0,2.5,No
2023-12-27,Wednesday,17:00-19:00,42,18.9,80.4,13.0,2.5,No
2023-12-28,Thursday,07:00-09:00,39,14.3,52.0,7.6,5.3,No
2023-12-28,Thursday,09:00-11:00,59,21.2,59.6,7.6,5.3,No
2023-12-28,Thursday,11:00-13:00,94,16.1,57.0,7.6,5.3,No
2023-12-28,Thursday,13:00-15:00,58,7.5,51.3,7.6,5.3,No
2023-12-28,Thursday,15:00-17:00,71,12.4,73.9,7.6,5.3,No
2023-12-28,Thursday,17:00-19:00,42,6.7,68.3,7.6,5.3,No
2023-12-29,Friday,07:00-09:00,51,21.7,54.7,20.1,0,No
2023-12-29,Friday,09:00-11:00,108,18.9,75.6,20.1,0,No
2023-12-29,Friday,11:00-13:00,140,8.6,75.5,20.1,0,No
2023-12-29,Friday,13:00-15:00,80,15.7,73.5,20.1,0,No
2023-12-29,Friday,15:00-17:00,61,17.2,61.1,20.1,0,No
2023-12-29,Friday,17:00-19:00,62,10.0,61.6,20.1,0,No
2023-12-30,Saturday,07:00-09:00,55,15.3,68.3,9.9,3.0,No
2023-12-30,Saturday,09:00-11:00,85,16.0,69.1,9.9,3.0,No
2023-12-30,Saturday,11:00-13:00,134,17.7,60.1,9.9,3.0,No
2023-12-30,Saturday,13:00-15:00,102,17.1,57.3,9.9,3.0,No
2023-12-30,Saturday,15:00-17:00,121,6.9,58.0,9.9,3.0,No
2023-12-30,Saturday,17:00-19:00,53,13.1,59.7,9.9,3.0,No
2023-12-31,Sunday,07:00-09:00,53,12.4,70.5,14.6,1.2,No
2023-12-31,Sunday,09:00-11:00,123,10.0,64.8,14.6,1.2,No
2023-12-31,Sunday,11:00-13:00,131,15.4,59.9,14.6,1.2,No
2023-12-31,Sunday,13:00-15:00,121,13.9,66.7,14.6,1.2,No
2023-12-31,Sunday,15:00-17:00,111,19.2,52.2,14.6,1.2,No
2023-12-31,Sunday,17:00-19:00,72,14.4,64.0,14.6,1.2,No
2024-01-01,Monday,07:00-09:00,42,20.2,68.0,13.2,2.9,No
2024-01-01,Monday,09:00-11:00,101,11.1,60.0,13.2,2.9,No
2024-01-01,Monday,11:00-13:00,85,13.5,64.6,13.2,2.9,No
2024-01-01,Monday,13:00-15:00,69,6.6,68.3,13.2,2.9,No
2024-01-01,Monday,15:00-17:00,79,17.8,63.5,13.2,2.9,No
2024-01-01,Monday,17:00-19:00,53,17.9,54.0,13.2,2.9,No
